,line,content
2228,2228,"               is incredible, strange, other-worldly."
2229,2229,               EVERY MAN THERE IS TRANSFIXED.
2230,2230,               Frozen in place.  The lights play on their faces.
2231,2231,               MILLER looks down and sees his hand quivering.
2232,2232,"               SARGE notices, says nothing."
2233,2233,"               MILLER stares at his hand, forcing it to stop.  Their eyes"
2234,2234,               go back to the BLAZING SKY.
2235,2235,                                     SARGE
2236,2236,                              (awe-struck)
2237,2237,"                         Makes you feel small, doesn't it?"
2238,2238,                                     MILLER
2239,2239,                         It doesn't take this.
2240,2240,               Upham's face shows more fear than awe.
2241,2241,                                     UPHAM
2242,2242,                         I wasn't made for this.
2243,2243,                                     MILLER
2244,2244,                              (bitterly)
2245,2245,                         You think the rest of us were?
2246,2246,               Upham recoils.  Miller instantly regrets his words.  He turns
2247,2247,               to Upham and sees that he's really scared.  Miller get a
2248,2248,               hold of himself and speaks gently.
2249,2249,                                     MILLER
2250,2250,"                         Don't worry, Upham, God'll protect"
2251,2251,"                         you, this shit's gonna keep him up"
2252,2252,"                         all night, anyway."
2253,2253,               Upham manages a slight smile.  Miller watches the lights for
2254,2254,"               a moment more, then he pretends to shrug it off."
2255,2255,                                     MILLER
2256,2256,"                         Let's go, this ain't what they pay"
2257,2257,                         us for.
2258,2258,               Captain Hamill is next to snap himself out of it.  He points
2259,2259,               the way.
2260,2260,"               Captain hamill Along the wall, about thirty yards, there's a"
2261,2261,"               gate, on the other side, a drainage ditch, stay low until"
2262,2262,"               you clear the second field, then you'll hit the woods."
2263,2263,               As Miller and his men shoulder their gear and prepare to
2264,2264,"               move out, on of Captain Hamill's men, the Gentle-Faced Private"
2265,2265,"               who was so interested in the talk of Private Ryan, steps up"
2266,2266,               with a couple bandoleers of B.A.R. ammo.  He offers them to
2267,2267,               Reiben.
2268,2268,               Gentle-faced private Here.
2269,2269,               Reiben looks at the bandoleers and is about to give a smart-
2270,2270,"               ass response, when a look at the Gentle-Faced Private's"
2271,2271,               vulnerable expression stops the comment dead.
2272,2272,               Gentle-faced private My older brother was killed at
2273,2273,               Guadalcanal...these might come in handy.
2274,2274,               Reiben takes the ammo.
2275,2275,                                     REIBEN
2276,2276,                              (gently)
2277,2277,                         Just what I need.
2278,2278,"               Miller steps over, takes the bandoleers from Reiben and hands"
2279,2279,               them back to the Gentle-Faced Private.
2280,2280,                                     MILLER
2281,2281,"                         Thanks, but you may need these more"
2282,2282,"                         than us, or Ryan."
2283,2283,               Captain Hamill nods to the Gentle-Faced Private who takes
2284,2284,               the ammo back.
2285,2285,                                     MILLER
2286,2286,                         Let's move out.
2287,2287,"               Miller and his men head off along the wall into the darkness,"
2288,2288,               lit intermittently by the distant flashes.  Captain Hamill
2289,2289,"               and his beleaguered men, watch them go with dread and a"
2290,2290,               strange bit of hope.
2291,2291,               
2292,2292, FRENCH COUNTRY SIDE - NIGHT
2293,2293,               The FINAL RUMBLES of the DISTANT ARTILLERY fade away.  The
2294,2294,               night is dark.  The band of six Americans makes their way
2295,2295,               warily along a French cart path.  Sarge eases up alongside
2296,2296,               Miller and speaks quietly to him.  The others don't overhear.
2297,2297,               Sarge How long's your hand been shaking?
2298,2298,                                     MILLER
2299,2299,                         A couple of weeks.  It started in
2300,2300,                         Portsmouth when they brought us down
2301,2301,                         for loading.
2302,2302,                                     SARGE
2303,2303,                         Is it getting worse?
2304,2304,                                     MILLER
2305,2305,                         No.  It comes and goes.  It stops
2306,2306,                         when I look at it.
2307,2307,                                     SARGE
2308,2308,                         You may have to find yourself a new
2309,2309,"                         line of work, this one doesn't seem"
2310,2310,                         to agree with you anymore.
2311,2311,                                     MILLER
2312,2312,                         I'll be alright.
2313,2313,"               Sarge looks at Miller, closely, evaluating him, they walk"
2314,2314,               on.
2315,2315,               
2316,2316, FRENCH CART PATH - NIGHT (LATER)
2317,2317,               Farther along.  The men are tired but alert.  Jackson is at
2318,2318,               point.  Miller behind him.  The others at intervals.  Sarge
2319,2319,               brings up the rear.
2320,2320,"               A SOUND.  Jackson stops.  No one speaks, they communicate"
2321,2321,               only with hand signals.
2322,2322,"               JACKSON SIGNALS to Miller, ten, twenty, thirty men coming."
2323,2323,               MILLER SIGNALS for the men to get off the path.  They ease
2324,2324,"               into the brush.  An instant later, a PAIR WARY GERMAN INFANTRY"
2325,2325,               MEN appear.
2326,2326,               REIBEN grips his B.A.R. and looks to Miller for permission
2327,2327,"               to open up.  Miller shakes his head and signals, \""let them"
2328,2328,"               go.\"" A moment later AN ENTIRE PLATOON OF GERMANS rounds the"
2329,2329,               bend.  Fifty men.  Heavily armed.  REIBEN breathes a sigh of
2330,2330,               relief and lowers hi B.A.R.
2331,2331,"               THE GERMAN PLATOON passes, their boots no more than two feet"
2332,2332,               from the faces of the hidden Americans.  Upham is wide-eyed
2333,2333,               with fear.  The others are stone-faced.
2334,2334,               THE GERMANS PASS.
2335,2335,               MILLER MOTIONS for his men to hold their positions.
2336,2336,"               UPHAM doesn't see the signal.  He stands, breathing a sigh"
2337,2337,"               of relief, just as a GERMAN WHIP-TAIL SQUAD appears, trailing"
2338,2338,"               the platoon by thirty meters, protecting their rear."
2339,2339,"               UPHAM FREEZES.  He's standing, barely in the shadows, nearly"
2340,2340,               exposed.  Shitting bricks.
2341,2341,"               Pissed, MILLER prepares to fire.  The Whip-tail squad"
2342,2342,               approaches.
2343,2343,"               Then, the GERMANS PASS, miraculously, not seeing Upham in"
2344,2344,               the shadows.  They walk on and disappear.  Upham is weak-
2345,2345,"               kneed, amazed that he's still alive."
2346,2346,"               MILLER shoots a devastating glare at him, then signals the"
2347,2347,               rest of the men to follow him into the woods.  Upham scurries
2348,2348,"               after Miller, staying close on his heels."
2349,2349,               
2350,2350, FIELD - NIGHT
2351,2351,"               The little band of Americans walks along the edge of a field,"
2352,2352,               parallel to a cart path.  Wary.
2353,2353,               Miller notices Jackson and Wade drifting too close to each
2354,2354,"               other.  He SNAPS HIS FINGERS, getting their attention, and"
2355,2355,               motions curtly for them to open it up a bit.  They do so.
2356,2356,               
2357,2357, CROSSROADS - NIGHT
2358,2358,               Dark.  FA
2359,2359,DISTANT ARTILLERY.  Miller checks the map as
2360,2360,               Sarge shines a red flashlight on an array of directional
2361,2361,"               signs.  One of them reads:  \""Ramelle 16 Km.\"" Miller puts"
2362,2362,               away the map.  Checks the horizon.  The first glow of dawn
2363,2363,               is visible.
2364,2364,                                     MILLER
2365,2365,"                         It'll be light, soon.  Let's pick it"
2366,2366,                         up.
2367,2367,               
2368,2368, FRENCH COUNTRYSIDE - DAWN
2369,2369,               First light.  The SOUND OF DISTANT GUNS has been replaced by
2370,2370,               the CHIRPING OF BIRDS.  The Americans are taking five.
2371,2371,"               Miller stands, a bit apart from the others, looking out at"
2372,2372,               the view.  It's lovely.  Dew shimmers on the long grass.
2373,2373,               The war is far away.
2374,2374,               Upham walks next to him.  They look out at the view together
2375,2375,               without speaking for a moment.
2376,2376,                                     MILLER
2377,2377,                         It looks like a Renoir.
2378,2378,                                     UPHAM
2379,2379,                         Yes.  Do you know Sibelius' Fourth
2380,2380,"                         Symphony, The Normandy?"
2381,2381,                                     MILLER
2382,2382,                         I've been humming it.
2383,2383,                                     UPHAM
2384,2384,                         I heard.
2385,2385,                                     MILLER
2386,2386,                         It seemed appropriate.
2387,2387,                                     UPHAM
2388,2388,                         You know classical music?
2389,2389,                                     MILLER
2390,2390,                         Some.
2391,2391,                                     UPHAM
2392,2392,"                         Where are you from, Captain?"
2393,2393,               Miller smiles.
2394,2394,                                     MILLER
2395,2395,                         What's the pool up to?
2396,2396,"               Upham smiles, caught."
2397,2397,                                     UPHAM
2398,2398,                         Over three-hundred.
2399,2399,                                     MILLER
2400,2400,"                         I'll tell you what, if I'm still"
2401,2401,"                         alive when it hits five-hundred,"
2402,2402,                         I'll let you know and we'll split
2403,2403,                         the money.
2404,2404,                                     UPHAM
2405,2405,"                         If that's the way you feel, why don't"
2406,2406,                         we wait until it's up to a thousand.
2407,2407,                                     MILLER
2408,2408,                         I don't expect to live that long.
2409,2409,               Upham looks closely at Miller and sees that he means it.
2410,2410,                                     UPHAM
2411,2411,"                         Five hundred, then."
2412,2412,               Miller takes a last look at the view and allows himself to
2413,2413,               feel an overwhelming wave of sadness.  Then he turns himself
2414,2414,               back into a commander and barks at Upham.
2415,2415,                                     MILLER
2416,2416,"                         Let's go, private."
2417,2417,"               Miller strides away.  Upham watches him, trying to figure"
2418,2418,"               him out, then he simply follows him."
2419,2419,               
2420,2420, HEDGEROW LANE - DAWN
2421,2421,"               The seven Americans walk along a hedgerow lane, untouched by"
2422,2422,               war.  Spreading trees arch gently over the lane which is
2423,2423,"               lined with hedgerows, thick, rooted masses, impenetrable,"
2424,2424,               hundred of years old.
2425,2425,               Miller sees SMOKE AHEAD.  He motions to the men.  They
2426,2426,               advance.  Ext. french farm - day A burning house and barn.
2427,2427,"               An old FRENCH FARMER kneels on the ground, weeping, next to"
2428,2428,"               this SLAUGHTERED FAMILY, two adult women, an adult male and"
2429,2429,"               a boy, no more than ten.  His animals, a pair of cows and a"
2430,2430,"               draft horse and some pigs are dead as well, shot to pieces."
2431,2431,               A DEAD AMERICAN PARATROOPER lies sprawled in the dirt with
2432,2432,               empty shell casings around his body.
2433,2433,               Miller and his men approach carefully.  Miller motions to
2434,2434,               Upham who squats down next to the French Farmer and speaks
2435,2435,               gently to him in French.
2436,2436,               The FARMER SPEAKS SOFTLY as if in a trance.  Upham stands
2437,2437,               and translates.
2438,2438,                                     UPHAM
2439,2439,"                         Five nights ago, he found this"
2440,2440,                         paratrooper caught in a tree with a
2441,2441,                         broken leg.  The leg got infected.
2442,2442,                         Last night he went to Ville Cholet
2443,2443,                         to get a doctor.  The doctor refused
2444,2444,"                         to come and when he got back, this"
2445,2445,                         is what he found.  The Krauts must
2446,2446,                         have shown up while he was gone.
2447,2447,                                     MILLER
2448,2448,                         Did he see any sign of them?
2449,2449,               Upham gently asks.  The FARMER ANSWERS.
2450,2450,                                     UPHAM
2451,2451,"                         No, but he heard firing, just east,"
2452,2452,                         less that a kilometer.
2453,2453,                                     MILLER
2454,2454,                         Thank him and tell him we're sorry
2455,2455,                         about his loss.
2456,2456,               Miller heads off without glancing back.  The men hesitate.
2457,2457,               Sarge jerks his head for them to move out.  They do so.
2458,2458,"               Upham squats down and speaks softly to the Farmer, puts his"
2459,2459,"               hand on the man's shoulder, then rises and follows the others."
2460,2460,               
2461,2461, HEDGEROW FIELD - DAY
2462,2462,"               A beautiful, hedgerow-lined field of tall grass.  The last"
2463,2463,               of the dew and morning mist is just burning off.
2464,2464,               The six Americans walk carefully through the woods to the
2465,2465,               edge of the field.
2466,2466,"               Miller notices something.  He silently signals stop, crouches"
2467,2467,               and scans the field and the hedgerow on the far side.
2468,2468,               Sarge and Jackson ease up next to him.  Jackson points to
2469,2469,"               some trees nearby, freshly shattered and pock-marked with"
2470,2470,               bullets.
2471,2471,               Wade calls quietly from a tangle of roots and brush.
2472,2472,                                     WADE
2473,2473,                         Captain.
2474,2474,"               Staying low, they join Wade who has found:"
2475,2475,               TWO DEAD AMERICAN PARATROOPERS
2476,2476,               A trail of blood and flattened grass leads from the field.
2477,2477,"               MILLER, SARGE AND JACKSON"
2478,2478,"               Crawl to the edge of the field, scan the far hedgerow.  The"
2479,2479,               others crawl up behind them.
2480,2480,                                     MILLER
2481,2481,                         Where?
2482,2482,                                     JACKSON
2483,2483,                         In the shadow by those two trees.
2484,2484,                                     MILLER
2485,2485,"                         My guess, too."
2486,2486,                                     UPHAM
2487,2487,                         What is it?
2488,2488,                                     MILLER
2489,2489,                         A machine gun.
2490,2490,               Miller eases back from the edge of the field into the cover
2491,2491,               of the brush.  He stands and takes off his pack.
2492,2492,                                     REIBEN
2493,2493,"                         Sir, I've got an idea, let's go"
2494,2494,                         around.
2495,2495,                                     MILLER
2496,2496,                         We can't leave it here.
2497,2497,                                     JACKSON
2498,2498,                         We left them eighty-eights.
2499,2499,                                     MILLER
2500,2500,                         They don't send planes to put out
2501,2501,                         machine guns.
2502,2502,                              (beat)
2503,2503,                         Two flank runners with surpressing
2504,2504,"                         fire.  I'm going right, whoever goes"
2505,2505,                         left has to be fast.
2506,2506,               Upham steels himself and steps forward.
2507,2507,                                     UPHAM
2508,2508,"                         Sir, I ran the 220 in high school."
2509,2509,                                     REIBEN
2510,2510,"                         He's fast, Captain, I saw him."
2511,2511,               Miller takes Upham's measure.  Wade laughs with a sneer.
2512,2512,                                     WADE
2513,2513,                         How fast?
2514,2514,                                     UPHAM
2515,2515,                         Twenty-four-five.
2516,2516,                                     WADE
2517,2517,"                         Shit, that's nothing, I ran twenty-"
2518,2518,                         two flat.
2519,2519,                                     MILLER
2520,2520,                         Wade goes left.
2521,2521,               Wade joins Miller in peeling off his extra gear.  Upham is
2522,2522,               impressed.
2523,2523,                                     UPHAM
2524,2524,                         Twenty-two flat?
2525,2525,               Wade takes a grenade from Upham's chest strap.
2526,2526,                                     WADE
2527,2527,                         I would have won the states if some
2528,2528,                         bastard hadn't tripped me in the
2529,2529,                         finals.
2530,2530,               Miller points the others to their firing positions.
2531,2531,                                     MILLER
2532,2532,"                         Sarge, Upham, here.  Jackson, Reiben,"
2533,2533,"                         ten yards, either side."
2534,2534,"               As they take their positions, Miller and Sarge speak quietly,"
2535,2535,               out of earshot of the men.
2536,2536,                                     SARGE
2537,2537,"                         Rule of thumb, Captain, says you"
2538,2538,"                         ought to detail this one, instead of"
2539,2539,                         going yourself.
2540,2540,               Miller looks at the two dead paratroopers.
2541,2541,                                     MILLER
2542,2542,                         Yeah?  What rule of thumb is that?
2543,2543,                                     SARGE
2544,2544,"                         How about I go right, sir?"
2545,2545,                                     MILLER
2546,2546,                         How about you take your position?
2547,2547,               Sarge hesitates.
2548,2548,                                     SARGE
2549,2549,                         How about...?
2550,2550,                                     MILLER
2551,2551,                              (interrupting)
2552,2552,                         How about you shut up and take your
2553,2553,                         position?
2554,2554,               Sarge nods.
2555,2555,                                     SARGE
2556,2556,"                         Yes, sir."
2557,2557,               Sarge finds a spot.  Miller joins Wade.  Miller waits near
2558,2558,               Upham as the other men settle into their firing positions.
2559,2559,                                     UPHAM
2560,2560,"                         Good luck, Captain."
2561,2561,                                     MILLER
2562,2562,"                         Don't need it, I'm a cat, I've got"
2563,2563,                         five lives.
2564,2564,                                     UPHAM
2565,2565,"                         The men said, nine."
2566,2566,                                     MILLER
2567,2567,                         What do they know?
2568,2568,                              (beat)
2569,2569,"                         I had nine, but I feel through the"
2570,2570,"                         ice when I was seven, my brother"
2571,2571,                         pulled me out.  Then I used one when
2572,2572,                         a grenade landed in my foxhole in
2573,2573,"                         Sicily, it was a dud.  I figure one"
2574,2574,"                         on the beaches, one on the cliffs"
2575,2575,                         and two getting here.
2576,2576,                                     UPHAM
2577,2577,                         That only leaves three.
2578,2578,                                     MILLER
2579,2579,                         Plenty.
2580,2580,               Miller sees that the men are in position.  He nods to Wade.
2581,2581,                                     MILLER
2582,2582,                         Ready?
2583,2583,                                     WADE
2584,2584,"                         Yes, sir."
2585,2585,               Miller and Wade take deep breaths.  Miller Now.
2586,2586,               MILLER AND WADE TAKE OFF AT FULL RUNS.
2587,2587,               Onto opposite sides of the field.  Nothing happens for a
2588,2588,               moment.  Then:
2589,2589,               A HEAVY GERMAN MACHINE GUN OPENS UP.  MURDEROUSLY LOUD.
2590,2590,               SHATTERING THE QUIET.
2591,2591,                                     IN THE NEST
2592,2592,"                         A squad of Germans, dug deep, BLASTING"
2593,2593,"                         THE MACHINE GUN, a BIG SCHWARZLOSE"
2594,2594,"                         8MM, a stunningly powerful weapon."
2595,2595,"                         Four Germans in the nest, four more"
2596,2596,                         outlying riflemen.
2597,2597,                                     MILLER
2598,2598,                         Takes the FIRST FIRE.  He HITS THE
2599,2599,                         DIRT.  The BULLETS SCREAM just over
2600,2600,                         him.
2601,2601,               THE MACHINE GUN SWINGS TOWARD WADE MILLER JUMPS UP AND SPR
2602,2602,               WADE HITS THE DIRT
2603,2603,               The BULLETS GRAZE the back of his helmet.
2604,2604,"               SARGE, REIBEN, JACKSON, UPHAM"
2605,2605,               Zero the machine gun.  FIRE fast as they can.  Their BULLETS
2606,2606,               THUD INEFFECTUALLY into the hedgerow.
2607,2607,               THE MACHINE GUN SWINGS BACK TOWARD MILLER WADE JUMPS UP AND
2608,2608,               SPR
2609,2609, MILLER HITS THE DIRT
2610,2610,               Bullets SMASH into the ground all around Miller.
2611,2611,                                     SARGE
2612,2612,                         FIRES A LONG BURST from his Thompson.
2613,2613,                         No effect.  Pissed.  POPS THE CLIP.
2614,2614,                         SLAMS in another.  FIRES.
2615,2615,               THE MACHINE GUN SWINGS FROM MILLER
2616,2616,               He rises and runs.  Fast.  Almost to the far hedgerow.
2617,2617,                                     WADE
2618,2618,                         Ten more yards.  Too slow.  A deadly
2619,2619,                         row of BULLETS KICK UP DIRT toward
2620,2620,                         him.
2621,2621,                                     MILLER
2622,2622,                         Makes it to the far side.  Scrambles
2623,2623,                         up the roots.  Dives through the
2624,2624,                         brush.
2625,2625,                                     WADE
2626,2626,                         On a slight rise.  Can't hit the
2627,2627,                         dirt.  A line of bullets.  Desperately
2628,2628,                         sprints.
2629,2629,               WADE IS HIT.  HEAVY BULLETS RIP APART HIS BELLY.  He spins.
2630,2630,               Goes down.
2631,2631,"               SARGE, UPHAM AND THE OTHERS are horrified.  FIRE at the nest."
2632,2632,                                     MILLER
2633,2633,                         STRUGGLES through the hedgerow.
2634,2634,                         Stumbles onto the path.  Rolls to
2635,2635,"                         his feet, running.  Swings his"
2636,2636,                         Thompson into firing position.  Racing
2637,2637,                         toward the nest.
2638,2638,               SARGE AND THE OTHERS POUR FIRE at the nest.
2639,2639,                                     MILLER
2640,2640,                         Tearing along the path.  Sees a German
2641,2641,                         rifleman.  FIRES A BURST.  CUTS HIM
2642,2642,                         DOWN.  Runs over the body without
2643,2643,                         breaking stride.
2644,2644,               SARGE STEPS 
2645,2645," THE OPEN, "
2646,2646,NTIONALLY DRAWING THE GERMAN
2647,2647,               FIRE from Miller.
2648,2648,               The GERMANS ZERO SARGE.  BULLETS THUD all around him.  Somehow
2649,2649,               he's not hit.
2650,2650,                                     MILLER
2651,2651,                         TEARS THROUGH THE TREES.  BLASTS his
2652,2652,                         Thompson.  CUTS DOWN two more German
2653,2653,                         riflemen.  Grabs a grenade.  Pulls
2654,2654,                         the pin.
2655,2655,                                     THE NEST
2656,2656,                         The Germans see Miller coming.  Wheel
2657,2657,                         from Sarge.  Too late.
2658,2658,                                     MILLER
2659,2659,"                         THROWS the grenade, VEERS and DIVES."
2660,2660,               THE GRENADE EXPLODES.  The four Germans in the nest are
2661,2661,               KILLED.
2662,2662,               SARGE hollers to the others.
2663,2663,                                     SARGE
2664,2664,                         HOLD YOUR FIRE!
2665,2665,                                     MILLER
2666,2666,                         Rolls to his feet.  FIRE another
2667,2667,                         BURST.  KILLS the last of the German
2668,2668,                         riflemen.  Doesn't pause.  RUNS onto
2669,2669,                         the field.
2670,2670,               SARGE AND THE OTHERS
2671,2671,               See Miller running toward Wade.  They instantly RACE onto
2672,2672,               the field.
2673,2673,                                     WADE
2674,2674,                         Lies in the grass.  Holding his belly.
2675,2675,                         Astonished by the pain.
2676,2676,               ALL THE AMERICANS RUN
2677,2677,"               Converging on Wade.  Miller points, and yells, without slowing"
2678,2678,               down.
2679,2679,                                     MILLER
2680,2680,"                         REIBEN, UPHAM, PERIMETER!  COVER!"
2681,2681,                                     REIBEN AND UPHAM
2682,2682,                         Stop instantly.  Turn toward the
2683,2683,                         perimeter of the field.
2684,2684,                                     SARGE
2685,2685,                         Roots through his medical kit as he
2686,2686,                         runs.  Dropping and scattering
2687,2687,                         inessentials behind him.
2688,2688,                                     WADE
2689,2689,                         Wide-eyed.  Not even writhing.  Too
2690,2690,                         much pain.
2691,2691,               MILLER AND SARGE GET TO WADE
2692,2692,               Throw themselves onto the ground next to him.  They both
2693,2693,               tear out sulfa-packs.  Sarge frantically fumbles.  Ripping
2694,2694,               one open.  Powder spills.
2695,2695,               REIBEN AND UPHAM repeatedly glance back at Wade.
2696,2696,                                     SARGE
2697,2697,                         Pulls Wade's hands from the wound.
2698,2698,                         Pours sulfa powder.
2699,2699,                                     MILLER
2700,2700,                         About to pour his sulfa.  Sees the
2701,2701,                         wound.  Stops.  Knows it's fatal.
2702,2702,                                     MILLER
2703,2703,                         Damn it!
2704,2704,               Throws the sulfa aside.  Quickly pulls out a morphine pack.
2705,2705,                                     SARGE
2706,2706,                         Fumbles with a second sulfa bag.
2707,2707,                                     SARGE
2708,2708,"                         Sulfa, more sulfa..."
2709,2709,                                     WADE
2710,2710,                         Frozen in agony.  Looks at Miller.
2711,2711,                         Sees him preparing the morphine shot.
2712,2712,                         They both know.
2713,2713,                                     WADE
2714,2714,                         Yeah...morphine...make it a
2715,2715,                         double...huh...Captain...?
2716,2716,                                     MILLER
2717,2717,                         SHOVES THE NEEDLE into Wade's neck.
2718,2718,                         Thick vein.  Pumps the morphine
2719,2719,                         straight to Wade's brain.  Motions
2720,2720,                         impatiently to Sarge.
2721,2721,                                     MILLER
2722,2722,"                         More morphine, hurry up, come on,"
2723,2723,                         come on...
2724,2724,                                     SARGE
2725,2725,                         Hesitates.  Then drops his sulfa.
2726,2726,                         Fumbles in his pack.  Finds the
2727,2727,                         morphine.
2728,2728,                                     MILLER
2729,2729,                         Snatches the morphine from Sarge.
2730,2730,                         Quickly and efficiently prepares a
2731,2731,                         second shot.  He's done this before.
2732,2732,                                     REIBEN
2733,2733,"                         On guard, glancing back.  Pissed"
2734,2734,                         off.
2735,2735,                                     REIBEN
2736,2736,                         Goddamn it...Goddamn it...Goddamn
2737,2737,                         it...
2738,2738,                                     UPHAM
2739,2739,                         Freaked out.  Trying to keep his
2740,2740,                         eyes on the perimeter.  Can't.
2741,2741,                                     JACKSON
2742,2742,                         Watching.
2743,2743,                                     MILLER
2744,2744,                         Gives Wade the second shot.
2745,2745,                                     WADE
2746,2746,                         Feels the effects of the first shot.
2747,2747,                         He sees Upham and manages a pained
2748,2748,                         smile.
2749,2749,"               WADE LOCKS EYES WITH MILLER.  Looking at him without blame,"
2750,2750,               without forgiveness.  Drifts with the morphine.  Then: WADE
2751,2751,               DIES
2752,2752,               ALL ARE FROZEN IN PLACE
2753,2753,               UPHAM begins to weep.
2754,2754,               REIBEN FURIOUSLY MUTTERS:
2755,2755,                                     REIBEN
2756,2756,                         Goddamn it...Goddamn it...Goddamn
2757,2757,                         it...
2758,2758,                                     MILLER
2759,2759,                         Is silent.  Motionless.  He gently
2760,2760,                         closes Wade's eyes.  His hand quivers
2761,2761,                         slightly as he unclips one of Wades
2762,2762,                         dogtags.  He fumbles and drops it.
2763,2763,                         Sarge notices.
2764,2764,               Miller stares at his hand and steadies it before the men
2765,2765,               see.  He picks up the dogtag and pockets it.
2766,2766,"               Then Miller carefully re-packs the un-used morphine and sulfa,"
2767,2767,               rises and picks up his Thompson.
2768,2768,               Upham shakes his head.
2769,2769,                                     UPHAM
2770,2770,                         That was no twenty-two flat.
2771,2771,               Miller SLAMS A FRESH CLIP into his Thompson.
2772,2772,                                     MILLER
2773,2773,                         He lied.  Let's move out.
2774,2774,               Miller turns and walks away without looking back.  The men
2775,2775,"               hesitate, then slowly follow him."
2776,2776,               
2777,2777, FRENCH COUNTRY COW PATH - DAY
2778,2778,"               A narrow footpath, arched over by trees, almost a tunnel."
2779,2779,"               The five G.I.'s walk, spread out."
2780,2780,                                     REIBEN
2781,2781,"                         Fuck Private James Ryan, fuck him,"
2782,2782,                         just fuck the goddamned son-of-a-
2783,2783,                         bitch.
2784,2784,                                     JACKSON
2785,2785,"                         Shut up, will you?"
2786,2786,                                     REIBEN
2787,2787,"                         You shut up, this is the most fucked"
2788,2788,                         up mission I ever heard of.  Goddamned
2789,2789,"                         Ryan, fuck the little bastard."
2790,2790,                                     JACKSON
2791,2791,"                         Just shut up, Ryan didn't kill Wade."
2792,2792,                                     REIBEN
2793,2793,                         The hell he didn't.
2794,2794,               Miller motions to them curtly.
2795,2795,                                     MILLER
2796,2796,                         Keep it down.
2797,2797,"               They shut up.  Miller falls in step to Sarge.  Speaks quietly,"
2798,2798,               the men don't hear.
2799,2799,                                     MILLER
2800,2800,                         We've got to find someplace to hole
2801,2801,                         up for a bit.
2802,2802,               Sarge looks at Miller closely.
2803,2803,                                     SARGE
2804,2804,                         You alright?
2805,2805,                                     MILLER
2806,2806,                         Let's just find someplace.
2807,2807,               
2808,2808, NARROW GULLY - DAY
2809,2809,               Miller leads the men into a heavily overgrown gully.  A good
2810,2810,               hiding place.
2811,2811,                                     MILLER
2812,2812,"                         Rest.  One hour.  Jackson, Reiben,"
2813,2813,                         perimeter.  Keep your eyes open.
2814,2814,                         I'm going to re-con.
2815,2815,"               Miller speaks authoritatively and says the right things, but"
2816,2816,               there's something missing.  It's subtle.  Only Sarge notices.
2817,2817,               He watches Miller head off into the brush alone.
2818,2818,               
2819,2819, SMALL CLEARING - DAY
2820,2820,"               Miller walks into a small clearing, slows then stops.  The"
2821,2821,"               life drains from him.  He stands there, looking at the dirt,"
2822,2822,"               tilting his head, this way and that, as if listening for"
2823,2823,"               faint, distant voices.  His face shows a battle raging within,"
2824,2824,"               as he fights to keep from losing it entirely.  Behind him,"
2825,2825,               Sarge steps to the edge of the clearing and watches.  Miller
2826,2826,"               senses his presence, turns and looks at him if he were a"
2827,2827,               thousand miles away.  Sarge sits down on a log and waits.
2828,2828,                                     MILLER
2829,2829,                         What was the name of that kid at
2830,2830,"                         Anzio, the one who got his face burned"
2831,2831,                         off?
2832,2832,                                     SARGE
2833,2833,                         Vecchio.
2834,2834,                                     MILLER
2835,2835,"                         Yeah, Vecchio, I couldn't remember"
2836,2836,"                         his name, he was a good kid, remember"
2837,2837,                         how he used to walk on his hands and
2838,2838,                         sing that song about the man on flying
2839,2839,                         trapeze?
2840,2840,                                     SARGE
2841,2841,                         Yeah.
2842,2842,                                     MILLER
2843,2843,                         You know why I'm such a good officer?
2844,2844,                         Because of my mother.  Have I ever
2845,2845,                         told you about her?
2846,2846,                                     SARGE
2847,2847,                         Bits and pieces.
2848,2848,                                     MILLER
2849,2849,                         She's the best poker player you ever
2850,2850,                         saw.  My father used to go to these
2851,2851,                         Saturday night games and lose his
2852,2852,"                         shirt.  Finally, my mother gave him"
2853,2853,"                         an ultimatum, either she gets a"
2854,2854,                         regular seat at the table or she
2855,2855,                         locks him in every Saturday night.
2856,2856,                         He squawked and so did his buddies
2857,2857,                         but after a while they gave in and
2858,2858,"                         from the first night she sat down,"
2859,2859,                         she never lost.  She could read those
2860,2860,                         cocky bastards like they were playing
2861,2861,                         open hands.  And he bluffs?  He had
2862,2862,                         sixteen levels of bullshit.  Her
2863,2863,"                         eyes, the tone of her voice, her"
2864,2864,"                         bets, her jokes, the way she sipped"
2865,2865,"                         her coffee, she was a master.  She"
2866,2866,                         won more money on shit hands than
2867,2867,                         anyone in the history of the game.
2868,2868,"                         Every Saturday night, my father would"
2869,2869,"                         lose two, three hundred bucks and"
2870,2870,                         she'd win it all back and then some.
2871,2871,"                         And I'd stand there, glued to her"
2872,2872,"                         shoulder, from the time I was five"
2873,2873,"                         years old, watching every hand, every"
2874,2874,"                         move, studying how she did it."
2875,2875,                              (beat)
2876,2876,"                         That's why I'm such a good officer,"
2877,2877,                         I can look at a man's face and tell
2878,2878,"                         you exactly what he's holding, and"
2879,2879,"                         if it's a shit hand, I know just"
2880,2880,                         what cards to deal him.
2881,2881,                                     SARGE
2882,2882,                         And what about your own hand?
2883,2883,                                     MILLER
2884,2884,                         No problem.  A pair of deuces?  Less?
2885,2885,                         So what?  I bluff.  It used to tear
2886,2886,                         me apart when I'd get one of my men
