"","line","content"
"2385",2385,"		my business... But I want to see "
"2386",2386,"		Mary. I want her to tell me she's "
"2387",2387,"		all right and it's none of my "
"2388",2388,"		business. Then I'll go back to Phoenix "
"2389",2389,"		and..."
"2390",2390,"	She stops, the anxiety and fear building up in her, her eyes "
"2391",2391,"	beginning to fill with worried tears. Sam studies her for a "
"2392",2392,"	moment, then turns and calls:"
"2393",2393,"				SAM"
"2394",2394,"		Bob? Run out and get yourself some "
"2395",2395,"		lunch."
"2396",2396,"				SUMMERFIELD"
"2397",2397,"		It's okay, Sam, I brought it with "
"2398",2398,"		me."
"2399",2399,"				SAM"
"2400",2400,"		Run out and eat it."
"2401",2401,"	Bob gets the message, goes out through the back way."
"2402",2402,"	Sam goes closer to Lila, speaks with soft seriousness."
"2403",2403,"				SAM"
"2404",2404,"		What thing?"
"2405",2405,"				LILA"
"2406",2406,"		Huh?"
"2407",2407,"				SAM"
"2408",2408,"		What thing could we be in together?"
"2409",2409,"				LILA"
"2410",2410,"			(A pause)"
"2411",2411,"		I hate tears."
"2412",2412,"			(Takes out hankie)"
"2413",2413,"				SAM"
"2414",2414,"		Is Mary... in trouble?"
"2415",2415,"				LILA"
"2416",2416,"		Yes."
"2417",2417,"				SAM"
"2418",2418,"		Well why didn't she come to me...  "
"2419",2419,"		call me...?"
"2420",2420,"				LILA"
"2421",2421,"		Not that kind..."
"2422",2422,"			(Almost a smile)"
"2423",2423,"		You men and your egos."
"2424",2424,"				SAM"
"2425",2425,"			(Seriously)"
"2426",2426,"		Never mind my ego. Let's talk about "
"2427",2427,"		Mary."
"2428",2428,"	Their attention is distracted by a man who has strolled "
"2429",2429,"	quietly into the room. He ignores them, walks past them, "
"2430",2430,"	goes behind the counter, takes down a sign reading \""CLOSED "
"2431",2431,"	FOR LUNCH,\"" walks back to the door, closes door, hangs the "
"2432",2432,"	sign across the door window, locks the door, turns to Sam "
"2433",2433,"	and Lila, folds his arms, smiles a particularly unfriendly "
"2434",2434,"	smile."
"2435",2435,"				ARBOGAST"
"2436",2436,"		Let's all talk about Mary."
"2437",2437,"				SAM"
"2438",2438,"		Who are you, friend?"
"2439",2439,"				ARBOGAST"
"2440",2440,"		Milt Arbogast, Private Investigator."
"2441",2441,"			(To Lila)"
"2442",2442,"		Where is she, Miss Crane?"
"2443",2443,"				LILA"
"2444",2444,"		I don't know."
"2445",2445,"				ARBOGAST"
"2446",2446,"		Wouldn't have been able to tail you "
"2447",2447,"		if you did."
"2448",2448,"				SAM"
"2449",2449,"		What's your interest?"
"2450",2450,"				ARBOGAST"
"2451",2451,"		Money."
"2452",2452,"	There is a moment's silence and then, unable to tolerate the "
"2453",2453,"	sudden frightening happenings, Sam explodes."
"2454",2454,"				SAM"
"2455",2455,"		Somebody better tell me what's going "
"2456",2456,"		on and tell me fast! I can take so "
"2457",2457,"		much and then..."
"2458",2458,"				ARBOGAST"
"2459",2459,"			(Interrupting calmly)"
"2460",2460,"		Your girl friend stole forty thousand "
"2461",2461,"		dollars."
"2462",2462,"	Sam looks at Arbogast in utter shock and in that state asks "
"2463",2463,"	one of those seemingly ridiculous questions."
"2464",2464,"				SAM"
"2465",2465,"		Why?"
"2466",2466,"				ARBOGAST"
"2467",2467,"			(An almost amused "
"2468",2468,"			smile)"
"2469",2469,"		Must've needed it."
"2470",2470,"				SAM"
"2471",2471,"		What are you talking about?"
"2472",2472,"			(To Lila)"
"2473",2473,"		What is this?"
"2474",2474,"				LILA"
"2475",2475,"		She was supposed to bank it, on "
"2476",2476,"		Friday, for her boss. She didn't."
"2477",2477,"	And no one has seen her since."
"2478",2478,"				ARBOGAST"
"2479",2479,"			(Looking at Sam)"
"2480",2480,"		Someone has seen her. Someone always "
"2481",2481,"		sees a girl with forty thousand "
"2482",2482,"		dollars."
"2483",2483,"			(To Sam)"
"2484",2484,"		She is your girl friend, isn't she?"
"2485",2485,"				LILA"
"2486",2486,"		Sam, they don't want to prosecute, "
"2487",2487,"		they just want the money back. It "
"2488",2488,"		was all in cash..."
"2489",2489,"				ARBOGAST"
"2490",2490,"			(Correcting with "
"2491",2491,"			Cassidy's word)"
"2492",2492,"		Casharoonie!"
"2493",2493,"				LILA"
"2494",2494,"		Sam, if she's here..."
"2495",2495,"				SAM"
"2496",2496,"		She isn't!"
"2497",2497,"	A real look of anguish comes into Lila's face. And Arbogast "
"2498",2498,"	studies it, then speaks."
"2499",2499,"				ARBOGAST"
"2500",2500,"		You came up here on a hunch, Miss "
"2501",2501,"		Crane? Nothing more? No phone call... "
"2502",2502,"		from him, or from your sister herself?"
"2503",2503,"				LILA"
"2504",2504,"			(wearily)"
"2505",2505,"		Not even a hunch. Just hope."
"2506",2506,"				ARBOGAST"
"2507",2507,"		With a little checking, I could get "
"2508",2508,"		to believe you."
"2509",2509,"				LILA"
"2510",2510,"			(anxiously)"
"2511",2511,"		I don't care if you do or... I want "
"2512",2512,"		to see Mary... before she gets in "
"2513",2513,"		any deeper..."
"2514",2514,"				SAM"
"2515",2515,"		Did you check in Phoenix... "
"2516",2516,"		hospitals... maybe she had an "
"2517",2517,"		accident... a hold-up..."
"2518",2518,"				ARBOGAST"
"2519",2519,"		She was seen leaving town in her "
"2520",2520,"		car. Seen by her very victims, I "
"2521",2521,"		might add."
"2522",2522,"				SAM"
"2523",2523,"			(after a moment)"
"2524",2524,"		I don't believe it."
"2525",2525,"			(to Lila, slowly)"
"2526",2526,"		Do you?"
"2527",2527,"				LILA"
"2528",2528,"			(a thoughtful pause)"
"2529",2529,"		Yes... I just... did. The moment "
"2530",2530,"		they told me..."
"2531",2531,"				SAM"
"2532",2532,"		You might have doubted for say five "
"2533",2533,"		minutes or so, Sister."
"2534",2534,"	Lila turns from Sam, a flush of guilt and regret in her face. "
"2535",2535,"	Arbogast looks at her, quiet sympathetically."
"2536",2536,"				ARBOGAST"
"2537",2537,"		We're always quickest to doubt people "
"2538",2538,"		who have a record for being honest.  "
"2539",2539,"		I think she's here, Miss Crane. Where "
"2540",2540,"		there's a boyfriend..."
"2541",2541,"			(Trails off, smiles "
"2542",2542,"			encouragingly)"
"2543",2543,"		She won't be back there among the "
"2544",2544,"		nuts and bolts... but she'll be in "
"2545",2545,"		this town... somewhere. I'll find "
"2546",2546,"		her."
"2547",2547,"	He nods, takes down the closed-for-lunch sign, sails it to "
"2548",2548,"	the counter, opens door, goes out into the street."
"2549",2549,"	After a quiet moment:"
"2550",2550,"				LILA"
"2551",2551,"		I just listened... and believed "
"2552",2552,"		everything they told me. 'She stole "
"2553",2553,"		the money.' 'We don't want to get "
"2554",2554,"		her in trouble.' 'No don't bring the "
"2555",2555,"		police in'..."
"2556",2556,"				SAM"
"2557",2557,"		It was her boss' idea not to report "
"2558",2558,"		it to the police?"
"2559",2559,"				LILA"
"2560",2560,"		No. The man whose money she... he "
"2561",2561,"		talked so loud and fast, and I... I "
"2562",2562,"		should've called the police."
"2563",2563,"				SAM"
"2564",2564,"		He must have had a darn good reason "
"2565",2565,"		for wanting them kept out of it...  "
"2566",2566,"		All that cash..."
"2567",2567,"				LILA"
"2568",2568,"		I ought to call the police right "
"2569",2569,"		now!"
"2570",2570,"				SAM"
"2571",2571,"		No."
"2572",2572,"				LILA"
"2573",2573,"		Why not? Sam, is she hiding here?  "
"2574",2574,"		Are you two planning to go away with "
"2575",2575,"		the money?"
"2576",2576,"				SAM"
"2577",2577,"		How could I go away? I'm in debt up "
"2578",2578,"		to my..."
"2579",2579,"			(Smiles at the "
"2580",2580,"			incongruity of his "
"2581",2581,"			reply, then goes "
"2582",2582,"			serious)"
"2583",2583,"		If she did steal that money...  It's "
"2584",2584,"		hard to believe she did because it's "
"2585",2585,"		hard to see why she would. Unless "
"2586",2586,"		she had some wild idea that it would "
"2587",2587,"		help me... us..."
"2588",2588,"				LILA"
"2589",2589,"		She haven't even called you?"
"2590",2590,"				SAM"
"2591",2591,"		I didn't see her... and I didn't "
"2592",2592,"		hear from her! Believe that!"
"2593",2593,"				LILA"
"2594",2594,"		I need to... I need to believe "
"2595",2595,"		something. This is the first time "
"2596",2596,"		I've ever come up against anything I "
"2597",2597,"		couldn't... understand."
"2598",2598,"				SAM"
"2599",2599,"		You've led a charmed life."
"2600",2600,"				LILA"
"2601",2601,"		No. I just think... anything can be "
"2602",2602,"		explained. But Mary, doing a thing "
"2603",2603,"		like this... I don't know how to "
"2604",2604,"		handle..."
"2605",2605,"				SAM"
"2606",2606,"		Maybe we can handle it together."
"2607",2607,"			(He smiles "
"2608",2608,"			encouragingly)"
"2609",2609,"				LILA"
"2610",2610,"			(A rueful shrug)"
"2611",2611,"		I came flying up here expecting to "
"2612",2612,"		get some explanation... for all I "
"2613",2613,"		know, she may be trying to get in "
"2614",2614,"		touch with me, at home. I'd better "
"2615",2615,"		go home."
"2616",2616,"				SAM"
"2617",2617,"			(A thoughtful pause)"
"2618",2618,"		I think she'll contact me if she "
"2619",2619,"		contacts anybody. Why don't you stay "
"2620",2620,"		here. When she shows up... or calls... "
"2621",2621,"		be here."
"2622",2622,"				LILA"
"2623",2623,"			(A long study, her "
"2624",2624,"			suspicion of him "
"2625",2625,"			evaporating)"
"2626",2626,"		You want me to stay here?"
"2627",2627,"				SAM"
"2628",2628,"		She'll need both of us."
"2629",2629,"				LILA"
"2630",2630,"			(considers, then:)"
"2631",2631,"		Where... can I stay?"
"2632",2632,"				SAM"
"2633",2633,"			(brightly)"
"2634",2634,"		First rate hotel, fifty yards up the "
"2635",2635,"		street. Come on."
"2636",2636,"			(as he reaches for "
"2637",2637,"			the closed-for-lunch "
"2638",2638,"			sign)"
"2639",2639,"		After we check you in we'll go to "
"2640",2640,"		the drugstore and get you a sandwich. "
"2641",2641,"		Then we'll come back here... and "
"2642",2642,"		wait."
"2643",2643,"	He hangs the sign on the door, ushers Lila out, closes door "
"2644",2644,"	behind him."
"2645",2645,"							 "
"2646",2646,"	"
"2647",2647," STREET - (DAY)"
"2648",2648,"	They emerge from the store and walk along to the hotel.  As "
"2649",2649,"	they enter, Arbogast is in the act of taking over a white "
"2650",2650,"	Ford sedan from a rental car man. They glance at him and he "
"2651",2651,"	returns a cynical look."
"2652",2652,"						 DISSOLVE TO:"
"2653",2653,"	"
"2654",2654," HOTEL - (DAY)"
"2655",2655,"	Outside another hotel we see Arbogast alight from the white "
"2656",2656,"	car and go into new hotel."
"2657",2657,"						 DISSOLVE TO:"
"2658",2658,"	"
"2659",2659," COUNTRYSIDE - (DAY)"
"2660",2660,"	The white car speeding along the highway."
"2661",2661,"						 DISSOLVE TO:"
"2662",2662,"	"
"2663",2663," NEW MOTEL - (DAY)"
"2664",2664,"	Arbogast going into the office - we see the sign above him."
"2665",2665,"						 DISSOLVE TO:"
"2666",2666,"	"
"2667",2667," BATES' MOTEL - (DAY)"
"2668",2668,"	A high shot showing the freeway and Bates house and motel on "
"2669",2669,"	the side old highway. A pause and then across the bottom of "
"2670",2670,"	the picture a white car speeds by on the freeway."
"2671",2671,"						 DISSOLVE TO:"
"2672",2672,"	"
"2673",2673," HOTEL - (DUSK)"
"2674",2674,"	Another Hotel. Arbogast goes in."
"2675",2675,"						 DISSOLVE TO:"
"2676",2676,"	"
"2677",2677," BATES' MOTEL - (DAY)"
"2678",2678,"	The white car speeding along the freeway again going in the "
"2679",2679,"	opposite direction to last time. Norman, a tiny figure, is "
"2680",2680,"	seen going up the steps to his mother's house."
"2681",2681,"						 DISSOLVE TO:"
"2682",2682,"	"
"2683",2683," BOARDING HOUSE - (DAY)"
"2684",2684,"	Arbogast's search is getting down in the scale. This is an "
"2685",2685,"	entrance to a cheesy boarding house. \""Rooms to Rent,\"" etc. "
"2686",2686,"	He looks at his list and then goes in."
"2687",2687,"						 DISSOLVE TO:"
"2688",2688,"	"
"2689",2689," BATES' MOTEL - (DAY)"
"2690",2690,"	The white car goes by on the freeway again."
"2691",2691,"						 DISSOLVE TO:"
"2692",2692,"	"
"2693",2693," ROOMING HOUSE - (DAY)"
"2694",2694,"	Arbogast goes in."
"2695",2695,"						 DISSOLVE TO:"
"2696",2696,"	"
"2697",2697," BATES' MOTEL - (TWILIGHT)"
"2698",2698,"	Heavy traffic on the freeway. A beat or two - again the white "
"2699",2699,"	car. It slows up opposite the distant motel. It makes a turn "
"2700",2700,"	and goes back out of scene. A pause and it reappears on the "
"2701",2701,"	old road and slowly makes its way toward the Bates' Motel."
"2702",2702,"	"
"2703",2703," THE BATES' HOUSE AND MOTEL - (TWILIGHT)"
"2704",2704,"	We now see Norman. He has brought out an old rocking chair "
"2705",2705,"	and has placed it on the office porch and is sitting hunched "
"2706",2706,"	in it. And he is darning one of his own socks. CAMERA HOLDS. "
"2707",2707,"	Beyond the porch, and Norman, we see the old house and can "
"2708",2708,"	barely make out, in the twilight dimness, the figure of his "
"2709",2709,"	mother seated at the window. Here, too, there is that quality "
"2710",2710,"	of quiet peace surrounded by a vague foreboding."
"2711",2711,"	Now Norman looks up at the SOUND of the approaching car."
"2712",2712,"	And continues looking as the car comes to a stop and Arbogast "
"2713",2713,"	gets out. Arbogast gives the place a quick once-over, gazes "
"2714",2714,"	at Norman, starts forward. In his steps and manner there is "
"2715",2715,"	that bored, routine-logged quality of a man who has seen too "
"2716",2716,"	many motels and asked question of too many hotel managers "
"2717",2717,"	over too short a period of time."
"2718",2718,"	Norman rises as Arbogast comes forward."
"2719",2719,"				NORMAN"
"2720",2720,"			(shoving sock in his "
"2721",2721,"			pocket)"
"2722",2722,"		I always forget to put the sign on, "
"2723",2723,"		but we do have vacancy."
"2724",2724,"			(Cheerfully)"
"2725",2725,"		Twelve in fact. Twelve cabins, twelve "
"2726",2726,"		vacancies."
"2727",2727,"				ARBOGAST"
"2728",2728,"			(pleasantly)"
"2729",2729,"		In the past two days I've been to so "
"2730",2730,"		many motels, my eyes are bleary with "
"2731",2731,"		neon. This is the first one that "
"2732",2732,"		looked like it was hiding from the "
"2733",2733,"		world at large."
"2734",2734,"				NORMAN"
"2735",2735,"		I don't really forget the sign, it "
"2736",2736,"		just doesn't seem... any use."
"2737",2737,"			(Points)"
"2738",2738,"		This used to be the main highway."
"2739",2739,"			(Starts for office)"
"2740",2740,"		Want to register, please?"
"2741",2741,"				ARBOGAST"
"2742",2742,"		Sit down. I don't want to trouble "
"2743",2743,"		you, just want to ask..."
"2744",2744,"				NORMAN"
"2745",2745,"		No trouble. Today's linen day. I "
"2746",2746,"		change all the beds once a week, "
"2747",2747,"		whether they've been used or not... "
"2748",2748,"		dampness. I hate the smell of "
"2749",2749,"		dampness."
"2750",2750,"			(Opening office door)"
"2751",2751,"		It's such a dank smell."
"2752",2752,"	Norman is holding the door open, so Arbogast walks in."
"2753",2753,"	Norman follows."
"2754",2754,"	"
"2755",2755," MOTEL OFFICE - (TWILIGHT)"
"2756",2756,"	Norman switches on the overhead light, starts for the linen "
"2757",2757,"	closet, suddenly pauses, turns, studies Arbogast, who has "
"2758",2758,"	remained standing by the door."
"2759",2759,"				NORMAN"
"2760",2760,"		You out to buy a motel?"
"2761",2761,"				ARBOGAST"
"2762",2762,"		No."
"2763",2763,"				NORMAN"
"2764",2764,"		Oh. I thought... you said you'd been "
"2765",2765,"		to so many in two days...  What was "
"2766",2766,"		it you wanted to ask?"
"2767",2767,"				ARBOGAST"
"2768",2768,"		I'm looking for a missing person."
"2769",2769,"			(takes out and opens "
"2770",2770,"			wallet and extends "
"2771",2771,"			it as he speaks)"
"2772",2772,"		My name's Arbogast, private "
"2773",2773,"		investigator..."
"2774",2774,"			(takes back wallet "
"2775",2775,"			when Norman doesn't "
"2776",2776,"			look at it)"
"2777",2777,"		Trying to trace a young girl who's "
"2778",2778,"		been missing almost a week. From "
"2779",2779,"		Phoenix."
"2780",2780,"			(A look at Norman's "
"2781",2781,"			frightened expression)"
"2782",2782,"		It's a private matter... family wants "
"2783",2783,"		to forgive her..."
"2784",2784,"			(smiles)"
"2785",2785,"		She isn't in trouble."
"2786",2786,"				NORMAN"
"2787",2787,"			(forcing a smile)"
"2788",2788,"		I didn't think the police went "
"2789",2789,"		searching for people who weren't in "
"2790",2790,"		trouble."
"2791",2791,"				ARBOGAST"
"2792",2792,"		I'm not the police."
"2793",2793,"				NORMAN"
"2794",2794,"		Oh."
"2795",2795,"	He waits a moment, then opens closet, starts counting out "
"2796",2796,"	sheets and pillow cases, keeps his back to Arbogast."
"2797",2797,"	Arbogast takes a photograph out of his pocket, talks as he "
"2798",2798,"	crosses to Norman."
"2799",2799,"				ARBOGAST"
"2800",2800,"		We have reason to believe she came "
"2801",2801,"		this way... might have stopped in "
"2802",2802,"		this area..."
"2803",2803,"			(extends photograph, "
"2804",2804,"			which Norman doesn't "
"2805",2805,"			glance at)"
"2806",2806,"		Did she stop here?"
"2807",2807,"				NORMAN"
"2808",2808,"		No. No one has stopped here in "
"2809",2809,"		weeks..."
"2810",2810,"				ARBOGAST"
"2811",2811,"		Mind looking at the picture before "
"2812",2812,"		committing yourself?"
"2813",2813,"				NORMAN"
"2814",2814,"		Committing myself to what? You sure "
"2815",2815,"		talk like a Policeman."
"2816",2816,"				ARBOGAST"
"2817",2817,"		Look at the picture. Please."
"2818",2818,"	Norman glances, briefly, turns away, lifts sheets and pillow "
"2819",2819,"	cases off the shelf holds them close, almost protectively."
"2820",2820,"				NORMAN"
"2821",2821,"		No. At least I don't recall."
"2822",2822,"				ARBOGAST"
"2823",2823,"		She might have used an alias. Mary "
"2824",2824,"		Crane's the real name, but she "
"2825",2825,"		might've registered..."
"2826",2826,"				NORMAN"
"2827",2827,"			(interrupting)"
"2828",2828,"		I don't even bother with guests "
"2829",2829,"		registering any more... I mean, little "
"2830",2830,"		by little, you drop the formalities."
"2831",2831,"			(more relaxed, because "
"2832",2832,"			Arbogast is listening "
"2833",2833,"			with a pleasant smile)"
"2834",2834,"		I shouldn't even bother to change "
"2835",2835,"		the linen. I guess habits die hard. "
"2836",2836,"		Which reminds me..."
"2837",2837,"	He goes to the wall, flips a light switch."
"2838",2838,"				NORMAN"
"2839",2839,"		The vacancy sign. Just in case."
"2840",2840,"	We had a couple the other night, said if the sign hasn't "
"2841",2841,"	been on they'd have thought this was an old deserted mining "
"2842",2842,"	town or something."
"2843",2843,"				ARBOGAST"
"2844",2844,"		Now there's a couple even remarking "
"2845",2845,"		about your sign, and see how easily "
"2846",2846,"		you forgot them?"
"2847",2847,"				NORMAN"
"2848",2848,"		What?"
"2849",2849,"				ARBOGAST"
"2850",2850,"		You thought no one has stopped here "
"2851",2851,"		in weeks. Now, try to remember if "
"2852",2852,"		this girl..."
"2853",2853,"				ARBOGAST"
"2854",2854,"			(A pause, a study)"
"2855",2855,"		Maybe she even signed the register... "
"2856",2856,"		because habits die hard. Let's check "
"2857",2857,"		it, huh?"
"2858",2858,"	Norman says nothing. Arbogast goes to the desk, pulls the "
"2859",2859,"	registry book around, flips back a page or two."
"2860",2860,"	Norman simply stares at the man. Arbogast hums faintly, "
"2861",2861,"	pleasantly, as he examines the pages. Then:"
"2862",2862,"				ARBOGAST"
"2863",2863,"		Yes sir! Marie Samuels.  Interesting "
"2864",2864,"		alias."
"2865",2865,"	He takes a slip of paper out of his pocket, lays it beside "
"2866",2866,"	the signature in the registry book, all the while nodding "
"2867",2867,"	and smiling nicely, as if this discovery will make Norman as "
"2868",2868,"	happy as it is making him."
"2869",2869,"				ARBOGAST"
"2870",2870,"		Don't know where she got \""Marie,\"" "
"2871",2871,"		but \""Samuels\"" figures. Her boy "
"2872",2872,"		friend's name is Sam."
"2873",2873,"			(Turns to Norman, the "
"2874",2874,"			smile gone)"
"2875",2875,"		Was she in disguise? Or do you want "
"2876",2876,"		to check the picture again?"
"2877",2877,"				NORMAN"
"2878",2878,"		I didn't lie to you. I just have "
"2879",2879,"		trouble keeping track of... time."
"2880",2880,"	Arbogast has reached him, the picture extended. Norman looks "
"2881",2881,"	dutifully at it."
"2882",2882,"				NORMAN"
"2883",2883,"		It was raining and her hair didn't "
"2884",2884,"		look like that... damped out, I guess."
"2885",2885,"				ARBOGAST"
"2886",2886,"		Tell me all about her."
"2887",2887,"				NORMAN"
"2888",2888,"		She arrived kind of late, wet and "
"2889",2889,"		hungry and she was very tired and "
"2890",2890,"		went right to bed and left early."
"2891",2891,"				ARBOGAST"
"2892",2892,"		How early?"
"2893",2893,"				NORMAN"
"2894",2894,"		Very early. Dawn."
"2895",2895,"				ARBOGAST"
"2896",2896,"		Of which morning?"
"2897",2897,"				NORMAN"
"2898",2898,"		The following morning. Sunday."
"2899",2899,"				ARBOGAST"
"2900",2900,"		No one met her?"
"2901",2901,"				NORMAN"
"2902",2902,"		No."
"2903",2903,"				ARBOGAST"
"2904",2904,"		Or arrived with her."
"2905",2905,"				NORMAN"
"2906",2906,"		No."
"2907",2907,"				ARBOGAST"
"2908",2908,"		She didn't call anyone? Even locally?"
"2909",2909,"				NORMAN"
"2910",2910,"		No."
"2911",2911,"				ARBOGAST"
"2912",2912,"		You didn't spend the whole night "
"2913",2913,"		with her did you?"
"2914",2914,"				NORMAN"
"2915",2915,"		No! Of all..."
"2916",2916,"				ARBOGAST"
"2917",2917,"		How do you know she didn't make a "
"2918",2918,"		call?"
"2919",2919,"				NORMAN"
"2920",2920,"		She was tired. She said she had a "
"2921",2921,"		long drive ahead of her, in the "
"2922",2922,"		morning... Yes, now I'm remembering "
"2923",2923,"		very clearly because I'm picturing. "
"2924",2924,"		When you make a picture of the moment "
"2925",2925,"		in your mind, you can remember every "
"2926",2926,"		detail. She was sitting back there, "
"2927",2927,"		no she was standing up, with some "
"2928",2928,"		sandwich still in her hand, and she "
"2929",2929,"		said she had to drive a long way."
"2930",2930,"				ARBOGAST"
"2931",2931,"		Back where?"
"2932",2932,"				NORMAN"
"2933",2933,"		What do you mean?"
"2934",2934,"				ARBOGAST"
"2935",2935,"		You said she was sitting \""back there,\"" "
"2936",2936,"		or standing rather..."
"2937",2937,"				NORMAN"
"2938",2938,"		Oh. My private parlor. She had an "
"2939",2939,"		awful hunger... so I made her some "
"2940",2940,"		supper. And then she went to bed and "
"2941",2941,"		left in the morning. I didn't even "
"2942",2942,"		see her leave."
"2943",2943,"				ARBOGAST"
"2944",2944,"		How did she pay you?"
"2945",2945,"				NORMAN"
"2946",2946,"		What?"
"2947",2947,"				ARBOGAST"
"2948",2948,"		Cash or check? For the cabin..."
"2949",2949,"				NORMAN"
"2950",2950,"		Cash."
"2951",2951,"				ARBOGAST"
"2952",2952,"		And when she left, she never came "
"2953",2953,"		back."
"2954",2954,"				NORMAN"
"2955",2955,"		Why should she? I'm sorry, I have "
"2956",2956,"		work to do, Mr... if you don't mind..."
"2957",2957,"				ARBOGAST"
"2958",2958,"		I do mind. If it don't jell, it ain't "
"2959",2959,"		aspic!"
"2960",2960,"			(smiles)"
"2961",2961,"		This ain't jelling."
"2962",2962,"				NORMAN"
"2963",2963,"		I don't know what you expect me to "
"2964",2964,"		know about... people come and go..."
"2965",2965,"				ARBOGAST"
"2966",2966,"		She isn't still here, is she?"
"2967",2967,"				NORMAN"
"2968",2968,"		Not at all!"
"2969",2969,"				ARBOGAST"
"2970",2970,"		Suppose I wanted to search the cabins, "
"2971",2971,"		all twelve... would I need a warrant?"
"2972",2972,"				NORMAN"
"2973",2973,"			(as if pleasantly "
"2974",2974,"			exasperated)"
"2975",2975,"		Look, if you won't believe me, go "
"2976",2976,"		ahead. You can help me make beds if "
"2977",2977,"		you like."
"2978",2978,"			(laughs, shakes his "
"2979",2979,"			head)"
"2980",2980,"		Come on."
"2981",2981,"	He starts out. Arbogast pauses, momentarily confused by the "
"2982",2982,"	young man's openness."
"2983",2983,"							 "
"2984",2984,"	"
"2985",2985," THE MOTEL PORCH - (NIGHT)"
"2986",2986,"	Norman walks down the porch, hesitates before Cabin One, "
"2987",2987,"	walks on a bit toward Cabin Two, stops, turns to see if "
"2988",2988,"	Arbogast is following. Arbogast has come out onto the porch, "
"2989",2989,"	but is not following. He has walked to the opposite end of "
"2990",2990,"	the porch and is standing at its edge, looking up at the old "
"2991",2991,"	house. The upstairs window is in darkness. The neon of the "
"2992",2992,"	Vacancy and Motel signs splash strange light over the scene."
"2993",2993,"				NORMAN"
"2994",2994,"		Change your mind?"
"2995",2995,"	Arbogast does not reply. Norman becomes apprehensive, starts "
"2996",2996,"	to Arbogast, forcing himself to remain calm and cheerful."
"2997",2997,"				NORMAN"
"2998",2998,"		I guess I've got one of those faces "
"2999",2999,"		you can't help believing."
"3000",3000,"				ARBOGAST"
"3001",3001,"			(to Norman, but "
"3002",3002,"			continuing to stare "
"3003",3003,"			at the house)"
"3004",3004,"		Anyone at home?"
"3005",3005,"				NORMAN"
"3006",3006,"		I live there. Alone."
"3007",3007,"				ARBOGAST"
"3008",3008,"		Someone is sitting in that window."
"3009",3009,"				NORMAN"
"3010",3010,"		My mother."
"3011",3011,"	Arbogast turns, gazes seriously at him."
"3012",3012,"				NORMAN"
"3013",3013,"		She's... ill. Confined to her room. "
"3014",3014,"		It's practically living alone."
"3015",3015,"				ARBOGAST"
"3016",3016,"			(after a pause)"
"3017",3017,"		If this girl Mary Crane were here, "
"3018",3018,"		you'd have no reason to hide her "
"3019",3019,"		would you?"
"3020",3020,"				NORMAN"
"3021",3021,"		Of course not."
"3022",3022,"				ARBOGAST"
"3023",3023,"		If she paid you well?"
"3024",3024,"				NORMAN"
"3025",3025,"		Now, look...!"
"3026",3026,"				ARBOGAST"
"3027",3027,"		Or if she had you say... gallantly "
"3028",3028,"		protecting her... you wouldn't be "
"3029",3029,"		fooled... you'd know she was just "
"3030",3030,"		using you. Wouldn't you?"
"3031",3031,"				NORMAN"
"3032",3032,"		I'm not a fool! And I'm not capable "
"3033",3033,"		of being fooled! Not even by women!"
"3034",3034,"				ARBOGAST"
"3035",3035,"		I didn't mean that as a slur on your "
"3036",3036,"		manhood. I'm sorry."
"3037",3037,"				NORMAN"
"3038",3038,"			(disturbed now)"
"3039",3039,"		That's all right. maybe she could "
"3040",3040,"		have fooled me.  But..."
"3041",3041,"			(a rueful smile)"
"3042",3042,"		She didn't fool my mother."
"3043",3043,"				ARBOGAST"
"3044",3044,"		Your mother met her?"
"3045",3045,"			(quickly)"
"3046",3046,"		Can I talk to your mother?"
"3047",3047,"				NORMAN"
"3048",3048,"		No. I told you, she's confined..."
"3049",3049,"				ARBOGAST"
"3050",3050,"		Just for a moment. She might have "
"3051",3051,"		picked up a hint you'd miss."
"3052",3052,"				ARBOGAST"
"3053",3053,"		Sick old women are sharp. Come on, I "
"3054",3054,"		won't disturb..."
"3055",3055,"				NORMAN"
"3056",3056,"		No! Just no!  I have one of those "
"3057",3057,"		breaking points like any other man, "
"3058",3058,"		believe it or not, and I'm near it."
"3059",3059,"		There's just so much pushing I can "
"3060",3060,"		take and I think..."
"3061",3061,"				ARBOGAST"
"3062",3062,"		All right!"
"3063",3063,"			(starts away, toward "
"3064",3064,"			his car, pauses)"
"3065",3065,"		Might save me a lot of leg-work if I "
"3066",3066,"		could just talk to your mother.  But "
"3067",3067,"		I'd need a warrant for that, won't "
"3068",3068,"		I?"
"3069",3069,"	Norman does not respond. Arbogast gets in his car, starts "
"3070",3070,"	the motor. Norman looks up, studies the man's face, his own "
"3071",3071,"	face showing apprehension. Arbogast backs the car around "
"3072",3072,"	very slowly, his gaze divided between the old house and the "
"3073",3073,"	lighted window of Cabin Two. As he turns the car out, his "
"3074",3074,"	headlights light up the porch."
"3075",3075,"	Norman stands, watching him drive away."
"3076",3076,"	"
"3077",3077," PHONE BOOTH - (NIGHT)"
"3078",3078,"	The car pulls up and Arbogast gets out of car, leaving motor "
"3079",3079,"	running. As he starts to walk across the highway, CAMERA "
"3080",3080,"	PULLS AWAY and we"
"3081",3081,"							 "
"3082",3082,"	"
