"","line","content"
"2003",2003,"advisors.                                                                        ."
"2004",2004,"                                             OMURA"
"2005",2005,"                           Your majest y, beg permission to approach."
"2006",2006,"                                    (the Emperor nods)"
"2007",2007,"                           Your humble servants are most anxious to know if his"
"2008",2008,"                           Majest y has signed the order regarding the railroad progress."
"2009",2009,"                                               EMPEROR"
"2010",2010,"                                   (after a long moment)"
"2011",2011,"                           I am most impressed at the wa y the blossoms float"
"2012",2012,"                           upon the air, as if held by unseen hands."
"2013",2013,"                                             OMURA"
"2014",2014,"                           Yes, they represent the highest form of gyoko."
"2015",2015,"                           About the order, your Majest y."
"2016",2016,"                                                                                                                 "
"2017",2017,"                                              EMPEROR"
"2018",2018,"                            This railroad must go through Yoshino Province?"
"2019",2019,"                                               OMURA"
"2020",2020,"                            It is absolutely necessar y your Highness."
"2021",2021,"                                                EMPEROR"
"2022",2022,"                            If you sa y so, I shall sign."
"2023",2023,"EXT.                                VILLAGE                          DAY"
"2024",2024,"Algren walks through the village, past the swordsmith who is now honing the blade, carefully sharpening it."
"2025",2025,".EXT.                    CHERRY TREE FOREST                              DAY"
"2026",2026,"Algren makes his way through a stunning cherry forest near the village. The pink and red blossoms are dazzling"
"2027",2027,"and abundant. Other villagers can be seen gathering cherry bl ossoms."
"2028",2028,"It is a place of otherworldly beaut y."
"2029",2029,"It is all so beautiful that Algren just stops. Takes it in for a moment. He reaches out and touches a blossom."
"2030",2030,"                                             KATSUMOTO (O.S.)"
"2031",2031,"                            A perfect blossom is a rare thing..."
"2032",2032,"Algren turns. Katsumoto is kneeling nearby, meditating."
"2033",2033,"                                             KA TSUMOTO"
"2034",2034,"                            You could spend your life looking for one."
"2035",2035,"                            And it would not be a wasted life."
"2036",2036,"                                            ALGREN"
"2037",2037,"                            Were you praying?"
"2038",2038,"                                                KATSUMOTO"
"2039",2039,"                            Just sitting... I do not think I have the word."
"2040",2040,"                            Satori it means, maybe, awareness."
"2041",2041,"                                               ALGREN"
"2042",2042,"                            Of what?"
"2043",2043,"                                              KATSUMOTO"
"2044",2044,"                            This moment alone, apart from all others ... You"
"2045",2045,"                            know this?"
"2046",2046,"                                     (Algren shakes his head)"
"2047",2047,"                            I am writing a poem about this time we hive spent."
"2048",2048,"                            I have only written one line on \""His eyes were like my"
"2049",2049,"                            own but seen through a deep and troubled ocean.\"""
"2050",2050,"                            Can you suggest a second line?"
"2051",2051,"                                             ALGREN"
"2052",2052,"                            I'm not much of a writer."
"2053",2053,"                                              KA TSUMOTO"
"2054",2054,"                            Is this why you spend so much time with your journal?"
"2055",2055,"                                                                                     "
"2056",2056,"                        .                     ALGREN"
"2057",2057,"                             How do you know that?"
"2058",2058,"                                      (no answer)"
"2059",2059,"                             She told you."
"2060",2060,"Katsumoto appraises Algren."
"2061",2061,"                                              ALGREN"
"2062",2062,"                             Did you love her husband as your own son?"
"2063",2063,"                                             KA TSUMOTO"
"2064",2064,"                             You have sent men to their deaths, just as I have."
"2065",2065,"                                                ALGREN"
"2066",2066,"                             The difference is, you feel nothing."
"2067",2067,"                                              KA TSUMOTO"
"2068",2068,"                             Before you were a soldier, you were a farmer."
"2069",2069,"                                              ALGREN"
"2070",2070,"                             What does that have to do with anything?"
"2071",2071,"                                               KA TSUMOTO"
"2072",2072,"                             You lived on a farm. Or in a forest of trees."
"2073",2073,"                                            ALGREN"
"2074",2074,"                             How do you know?"
"2075",2075,"                                              KA TSUMOTO"
"2076",2076,"                             The wa y you look at the cherry blossoms."
"2077",2077,"                                               ALGREN"
"2078",2078,"                                      (reluctantly)"
"2079",2079,"                             We lived in a place called Connecticut. My...brother"
"2080",2080,"                             and I climbed the maple trees."
"2081",2081,"                                              KA TSUMOTO"
"2082",2082,"                             Were they beautiful?"
"2083",2083,"                                               ALGREN"
"2084",2084,"                             Yes."
"2085",2085,"                                              KATSUMOTO"
"2086",2086,"                            And you were sad to see them die in the winter."
"2087",2087,"A beat. Something flickers in Algren's eyes."
"2088",2088,"                                             KATSUMOTO"
"2089",2089,"                             You were something before you were a soldier. You"
"2090",2090,"                             were a boy who was sad to see the leaves fall and the"
"2091",2091,"                             trees die."
"2092",2092,"Katsumoto looks at him deepl y."
"2093",2093,"                                                                                              "
"2094",2094,"                                                KA TSUMOTO"
"2095",2095,"                             Like those trees, we are all dying. The future is"
"2096",2096,"                             an illusion, our plans are an illusion, our fears an illusion."
"2097",2097,"                             We live life in every breath. Eat, drink, fuck. Now. Every cup"
"2098",2098,"                             of tea. Every word we write... Every blossom we hold."
"2099",2099,"He smiles sadly."
"2100",2100,"                                               KA TSUMOTO"
"2101",2101,"                             Every life we take."
"2102",2102,"A beat. He stands, takes in the beautiful cherry orchard."
"2103",2103,"                                               KATSUMOTO"
"2104",2104,"                             Life in every breath. That is bushido. The wa y of the"
"2105",2105,"                             samurai."
"2106",2106,"He goes. Algren stands for a moment deep in thought"
"2107",2107,"INT.                      YORITOMO'S HOUSE                               NIGHT"
"2108",2108,"Algren is asleep. And then we note that the ground is vibrating .. he slides"
"2109",2109,"across his mat .- wakes with a start"
"2110",2110,"An unholy rumbling-"
"2111",2111,"Algren bolts up ... just as a paper wall rips open, the wooden framework to the room splits"
"2112",2112,"and the roof collapses--"
"2113",2113,"An earthquake. Common for this part of Japan."
"2114",2114,"EXT.                     VILLAGE                            NIGHT"
"2115",2115,"Yoritomo appears. He and Algren crawl out of the house just as the ground lurches"
"2116",2116,"violently-"
"2117",2117,"Part of the house contorts and caves in"
"2118",2118,"Around the village, the wooden frame houses are swa ying and lurching they have some"
"2119",2119,"torque, but not enough"
"2120",2120,"Ujio directs the villagers as they battle a fire-"
"2121",2121,"Taka appears, calling frantically for Toshiie."
"2122",2122,"Then an even larger seismic tremor suddenly TEARS THROUGH THE"
"2123",2123,"VILLAGE"
"2124",2124,"Houses are ripped apart -- the whole world shifting."
"2125",2125,"Though the smoke, Algren sees Toshiie cowering under an eave"
"2126",2126,"                                                                                               "
"2127",2127,"A heavy ceiling beam breaks loose, threatens to crush Toshiie"
"2128",2128,"Algren dives forward, grabs Toshiie and pulls him out of the wa y... the front"
"2129",2129,"of the house collapses, the beams smashing to the ground.."
"2130",2130,"Taka and Higen race to Algren and Toshiie. The boy is safe."
"2131",2131,"Taka grabs the child and cradles him. Her look to Algren is fierce, protective,"
"2132",2132,"almost feral -- as if he were the threat instead of the rescuer."
"2133",2133,"EXT.                       VILLAGE                               DAY"
"2134",2134,"Algren watches the villagers rebuild. Yoritomo and Higen strugg1e with a large"
"2135",2135,"wooden framework."
"2136",2136,"                                                   ALGREN (V.O.)"
"2137",2137,"                            I am str    uck by these people and their acceptance of Fate"
"2138",2138,"                            in a1l it   s variations. At a time like this, they seem utterly"
"2139",2139,"                            without      sentiment. Even the children have a gravity"
"2140",2140,"                            beyond      their years."
"2141",2141,"Algren goes to them. Silently begins to help them."
"2142",2142,"INT.                 YORITOMO'S HOUSE                                    DAYS LATER"
"2143",2143,"Algren works with Yoritomo, binding the wooden framework. Higen prepares"
"2144",2144,"the paper walls nearby. He does this with considerable skill."
"2145",2145,"Taka is getting water from a rain barrel she observes Algren helping"
"2146",2146,"rebuild her home. Yoritomo is working nearby."
"2147",2147,"Algren's Japanese is rough but improving:"
"2148",2148,"                                             ALGREN"
"2149",2149,"                                    (in Japanese, subtitles)"
"2150",2150,"                            Would last longer ... if stone."
"2151",2151,"                                             YORITOMO"
"2152",2152,"                                   (subtitles)"
"2153",2153,"                            No. House fall. House go back easy with wood."
"2154",2154,"Algren shakes his head. Taka appears with cups of water. Algren looks at her"
"2155",2155,"For the first rime, she holds his gaze."
"2156",2156,"EXT.                  YORITOMO'S HOUSE                               EVENING"
"2157",2157,"Torches illuminate a small stage in the center of the village square. Several"
"2158",2158,"samurai perform a ritualistic Noh drama. (A form which, by the wa y, the"
"2159",2159,"samurai invented.) Others play flutes and large steel drums."
"2160",2160,"                                               ALGREN (V.O.)"
"2161",2161,"                            And yet I have never seen a people with more capacity"
"2162",2162,"                            for the joy found in the simplest things of life."
"2163",2163,"                                                                                                "
"2164",2164,"Katsumoto himself plays the lead role. An enthusiastic actor, he plays to the children in"
"2165",2165,"the audience. They are delighted with his broad theatrics."
"2166",2166,"INT. YORITOMO'S HOUSE"
"2167",2167,"Taka is carrying in a huge lack of rice. Algren goes to help her."
"2168",2168,"                                               TAKA"
"2169",2169,"                                     (subtitles)"
"2170",2170,"                             No, please."
"2171",2171,"                                                    ALGREN"
"2172",2172,"                                        (insistent)"
"2173",2173,"                            Hai."
"2174",2174,"He carries the rice for her into the pantry area."
"2175",2175,"                                              TAKA"
"2176",2176,"                                    (subtitles)"
"2177",2177,"                            Japanese men do not help with this."
"2178",2178,"                                                  ALGREN"
"2179",2179,"                                        (subtitles)"
"2180",2180,"                            I know."
"2181",2181,"She looks at him, a little surprised."
"2182",2182,"                                               ALGREN"
"2183",2183,"                                     (subtitles)"
"2184",2184,"                            I am not Japanese."
"2185",2185,"In spite of herself, she smiles a little. There is an awkward moment."
"2186",2186,"                                                ALGREN"
"2187",2187,"                                      (subtitles)"
"2188",2188,"                            "
"2189",2189,".. didn't know he was your husband."
"2190",2190,"                                              TAKA"
"2191",2191,"                                    (struck; subtitles)"
"2192",2192,"                            He did his duty. You did your duty."
"2193",2193,"                                              ALGREN"
"2194",2194,"                                    (subtitles)"
"2195",2195,"                            And you do yours."
"2196",2196,"                                                    TAKA"
"2197",2197,"                                        (softl y)"
"2198",2198,"                            Hai."
"2199",2199,"They look at each other for a long moment. She starts to move, but he stops"
"2200",2200,"her. They are close enough to smell each other's hair, to feel the warmth of"
"2201",2201,"the other's breath. She looks up at him, pleading with her eyes not to take this any further."
"2202",2202,"                                                                                                  "
"2203",2203,"He lets her go."
"2204",2204,"EXT.                 VILLAGE                   DAY"
"2205",2205,"Algren stands across from Ujio, ready again for the ken-jutso."
"2206",2206,"They stand frozen for a long time, hands on the hilts of their wooden swords."
"2207",2207,"Other samurai watch."
"2208",2208,"Algren and Ujio stare at each other."
"2209",2209,"But there is something different about Algren's expression. Not as much"
"2210",2210,"fury and competition, more a sense of balance and alertness. He studies Ujio's eyes, his hands,"
"2211",2211,"the folds of his kimono, the attitude of his body."
"2212",2212,"We watch A1gren closel y."
"2213",2213,"Gradually all SOUND drains away. We hear only Algren's steady breathing. He is"
"2214",2214,"aware of everything. A bird in a tree. A woman grinding rice. A plum about to fall."
"2215",2215,"A gently swa ying battle flag,"
"2216",2216,"Slow-motion as:"
"2217",2217,"Algren attacks -- no fury, just control-- Ujio tries to deflect the blow, Algren"
"2218",2218,"anticipates - he swings his sword elegantly - -Ujio blocks it -- Algren counters --"
"2219",2219,"Algren presses forward, his sword slashing masterfully, forcing Ujio back"
"2220",2220,"Ujio counters with complex moves as he retreats --Algren keeps moving"
"2221",2221,"forward, calm -- finally Ujio's sword is swept aside in one clean"
"2222",2222,"movement. Algren ends with the edge of his wooden sword It Ujio's throat."
"2223",2223,"The other samurai watch. Amazed."
"2224",2224,"Algren twirls his sword in a fancy cavalry \""fl ourish.\"" The pride he has alwa ys taken in his"
"2225",2225,"swordsmanship has been restored. He bows to Uji o."
"2226",2226,"Ujio nods his head, slightly, in respect"
"2227",2227,"The other samurai, led by the hearty Nakao, congratulate Algren."
"2228",2228,"EXT. MEADOW                            DAY"
"2229",2229,"Algren carries water from the river through a riot of spring wild-flowers. Something"
"2230",2230,"makes him stop, and see the sunlit clouds in the deep blue sky, the colors around him, hear the"
"2231",2231,"buzzing of the bees, feel the kill of the air."
"2232",2232,"A sudden flash of memory"
"2233",2233,"His beautiful wife, in green field not unlike this one, laughing, tossing her hair, falling"
"2234",2234,"back into the long grass."
"2235",2235,"Back to Algren"
"2236",2236,"                                                                                                  "
"2237",2237,"The force of the memory causes him to link to the ground."
"2238",2238,"Another flash of memory, longer this time:"
"2239",2239,"His wi fe leans over and kisses his mouth, and his cheek, and his forehead. He holds"
"2240",2240,"her al tightly as be can."
"2241",2241,"Back to Algren"
"2242",2242,"As tears begin to course down his face, and he sinks down into the flowers and the grass,"
"2243",2243,"looking up into the impossibl y beautiful sky. He gives in to the sobs wracking his body."
"2244",2244,"EXT.          VILLAGE                              DAY"
"2245",2245,"As Algren returns with the water, he sees Katsumoto approaching with Ujio and several warriors."
"2246",2246,"                                           KATSUMOTO"
"2247",2247,"                           The Emperor has requested my presence."
"2248",2248,"                           We leave tomorrow. You will be released in Tokyo."
"2249",2249,"He goes. Algren stands, not sure how to react."
"2250",2250,"INT.             YORITOMO'S HOUSE                         NIGHT"
"2251",2251,"Algren writes on parchment by the light of an oil lamp."
"2252",2252,"                                             ALGREN (V.O.)"
"2253",2253,"                           April 13, 1"
"2254",2254," Tomorrow we return to"
"2255",2255,"                           civilization. As eager as I am to be among my"
"2256",2256,"                           own kind, I confess to a curious reluctance."
"2257",2257,"EXT.         KATDUMOTO'S VILLAGE                     DAWN"
"2258",2258,"Algren stands overlooking the village as the sun rises over the misty peaks."
"2259",2259,"                                           ALGREN (V.O.)"
"2260",2260,"                           These months have marked me, and I don't fully"
"2261",2261,"                           know yet wh y."
"2262",2262,"EXT.                 YORITOMO'S HOUSE                     DAY"
"2263",2263,"Algren prepares to mount up. Yoritomo says goodbye to his family."
"2264",2264,"                                              ALGREN (V.O.)"
"2265",2265,"                           I do know it is here that I have known my first"
"2266",2266,"                           untroubled sleep in many years."
"2267",2267,"Taka comes to Algren, bows her head."
"2268",2268,"                                             TAKA"
"2269",2269,"                                   (subtitles)"
"2270",2270,"                           You are alwa ys welcome in our home."
"2271",2271,"                                             ALGREN"
"2272",2272,"                           Domo Arrigato."
"2273",2273,"He glances at the unfinished house."
"2274",2274,"                                                                                        "
"2275",2275,"                                              ALGREN"
"2276",2276,"                                   (subtitles)"
"2277",2277,"                           ...You will finish it soon."
"2278",2278,"                                                TAKA"
"2279",2279,"                                      (subtitles)"
"2280",2280,"                           If that is my destiny."
"2281",2281,"She bows her head again. Toshiie hands him a scroll: it is a picture of the"
"2282",2282,"Family. Algren is included. Japanese characters list all their names."
"2283",2283,"Toshiie bows. Algren bows and tucks the scroll into his coat."
"2284",2284,"Algren and Yoritomo move out with Katsumoto, Ujio, Nakao and his bodyguard of several"
"2285",2285,"dozen Samurai."
"2286",2286,"The villagers bow and honor the warrior as they pass."
"2287",2287,"EXT.                    MOUNTAINOUS LANDSCAPE                             DAY"
"2288",2288,"Algren trots alongside Katsumoto."
"2289",2289,"                                             ALGREN"
"2290",2290,"                           ... The Emperor sends a message for you to return"
"2291",2291,"                           to Tokyo, and you go?"
"2292",2292,"                                             KATSUMOTO"
"2293",2293,"                           Yes."
"2294",2294,"                                            ALGREN"
"2295",2295,"                           Even though you're in rebellion against him."
"2296",2296,"                                             KATSUMOTO"
"2297",2297,"                           Against the Emperor? Never. I serve him. As"
"2298",2298,"                           I have alwa ys done.    ."
"2299",2299,"                                             ALGREN"
"2300",2300,"                           I don't understand."
"2301",2301,"                                            KATSUMOTO"
"2302",2302,"                           Our Emperor is young, and there are things I must"
"2303",2303,"                           sa y to him."
"2304",2304,"                                             ALGREN"
"2305",2305,"                           But ever yone around him wants you dead."
"2306",2306,"                                           KA TSUMOTO"
"2307",2307,"                           And if the Emperor desires, I will take my own life at his"
"2308",2308,"                           command."
"2309",2309,"He spurs his horse and rides on. A1gren watches him."
"2310",2310,"                                                                                                       "
"2311",2311,"EXT.         MOUNTAIN VALLEY                               SUNSET"
"2312",2312,"They approach a large inn."
"2313",2313,"A boy working in the fields see Katsumoto approaching. He doesn't believe"
"2314",2314,"it -- the Great Katsumoto. He drops his hoe and races awa y, calling out."
"2315",2315,"                                              KATSUMOTO"
"2316",2316,"                             We will stop here for the night."
"2317",2317,"EXT.                      MOUNTAIN VALLEY                              SUNSET"
"2318",2318,"Samurai guards have been posted around the perimeter."
"2319",2319,"INT.         KATSUMOTO'S RQOM                              NIGHT"
"2320",2320,"Algren is escorted in. Katsumoto kneels at a table. Preparing the traditional Japanese tea ceremony."
"2321",2321,"                                                KATSUMOTO"
"2322",2322,"                             Sit, Captain."
"2323",2323,"Algren sits. By now he has learned how to sit on the ground. Katsumoto begins the exacting, delicate and"
"2324",2324,"precise tea ceremony."
"2325",2325,"                                              KATSUMOTO"
"2326",2326,"                             Do you drink tea?"
"2327",2327,"                                                  ALGREN"
"2328",2328,"                             I've had little else for some time..."
"2329",2329,"Katsumoto continues with the tea ceremony."
"2330",2330,"                                            ALGREN"
"2331",2331,"                             How's your poem coming?"
"2332",2332,"                                              KATSUMOTO"
"2333",2333,"                             I am having trouble. The truth is I am not a very"
"2334",2334,"                             good poet."
"2335",2335,"                                     (Algren smiles)"
"2336",2336,"                             Do you know wh y you were sent here? To"
"2337",2337,"                             Yoshino."
"2338",2338,"                                                ALGREN"
"2339",2339,"                             To protect the railroad."
"2340",2340,"                .                              KATSUMOTO"
"2341",2341,"                             Why is the railroad here?"
"2342",2342,"                                             ALGREN"
"2343",2343,"                             So Tokyo can control the whole country."
"2344",2344,"                                                                                                       "
"2345",2345,"                                           KATSUMOTO"
"2346",2346,"                           You have seen my province. All mountains."
"2347",2347,"                           Far from Tokyo. Yet the rail line must come"
"2348",2348,"                           here?"
"2349",2349,"Katsumoto tosses a tiny bit of coal on the simmering brazier on the table. Algren watches carefully."
"2350",2350,"                                           ALGREN"
"2351",2351,"                           You have something they want"
"2352",2352,"                                           KATSUMOTO"
"2353",2353,"                           What do they want in my mountains?"
"2354",2354,"                                                ALGREN"
"2355",2355,"                           Minerals ... Gold."
"2356",2356,"                                                KA TSUMOTO"
"2357",2357,"                                    (smiles)"
"2358",2358,"                           There is no gold in Japan."
"2359",2359,"Katsumoto gently blows on the coal brazier. The coal flares a bit."
"2360",2360,"                                                ALGREN"
"2361",2361,"                           Coal?"
"2362",2362,"                                    (Katsumoto looks at him)"
"2363",2363,"                           For steamships."
"2364",2364,"                                          KA TSUMOTO"
"2365",2365,"                           And why would steamships be so important?"
"2366",2366,"                                                ALGREN"
"2367",2367,"                           ...China."
"2368",2368,"Katsumoto looks up at him. Impressed."
"2369",2369,"                                            KATSUMOTO"
"2370",2370,"                           Japan has nothing. China has ever ything."
"2371",2371,"                                              ALGREN"
"2372",2372,"                           Mine the coal to create a way station for the trip to"
"2373",2373,"                           China ... Freeze the Europeans out and Japan and"
"2374",2374,"                           America have a monopol y on the China trade."
"2375",2375,"                                            KATSUMOTO"
"2376",2376,"                           Add to this the Omura Zaibatsu. You know the"
"2377",2377,"                           Zaibatus?"
"2378",2378,"                                           ALGREN"
"2379",2379,"                           The wealthy families."
"2380",2380,"                                                                                                       "
"2381",2381,"                                              KATSUMOTO"
"2382",2382,"                           As patron of the railroad, Omura owns all land within"
"2383",2383,"                            four hundred feet of ever y new rail line. As my country"
"2384",2384,"                           grows, so will his wealth."
"2385",2385,"                                    (looks at him)"
"2386",2386,"                           This is why you are fighting."
"2387",2387,"Katsumoto completes the tea ceremony. He pours a cup for Algren. Bows his head and offers it to him."
"2388",2388,"                                              ALGREN"
"2389",2389,"                           And you will tell the emperor to stop them?"
"2390",2390,"                                              KATSUMOTO"
"2391",2391,"                           I do not tell the emperor what to do."
"2392",2392,"                                           ALGREN"
"2393",2393,"                           Then what do you hope to accomplish?"
"2394",2394,"Katsumoto looks at Algren, the slightest gleam in his eye."
"2395",2395,"                                             KATSUMOTO"
"2396",2396,"                           Will you return to America?"
"2397",2397,"Algren watches him -- why didn't Katsumoto answer?"
"2398",2398,"                                              ALGREN"
"2399",2399,"                           ...I have a job here."
"2400",2400,"                                            KATSUMOTO"
"2401",2401,"                           You should return to your home."
"2402",2402,"                                             ALGREN"
"2403",2403,"                           Why?"
"2404",2404,"                                            KATSUMOTO"
"2405",2405,"                           Because I do not wish you to be m y enemy again."
"2406",2406,"Katsumoto returns to his poem, he does not look up."
"2407",2407,"                                           KATSUMOTO"
"2408",2408,"                           Go home Captain ... Anshinritsumai. I wish you peace."
"2409",2409,"Algren waits but Katsumoto just continues to work on his poem."
"2410",2410,"EXT.                      AROUND THE INN                                 NIGHT"
"2411",2411,"The samurai guards are alert, their senses heightened to almost superhuman proportions."
"2412",2412,"But there is another way. Another way of learning combat. A wa y without the"
"2413",2413,"beaut y, the philosophy and the moral code."
"2414",2414,"They are almost imperceptible at first... their head-to-toe black clothes a perfect"
"2415",2415,"camouflage... their silence and stealth are otherworldly."
"2416",2416,"                                                                                                     "
"2417",2417,"They were then known as Shinobi, masters of stealth and spying."
"2418",2418,"We know them as Ninjas."
"2419",2419,"They float across the ground ... creeping an inch ever y hour... complete"
"2420",2420,"physica1 control. One black-gloved finger moves. Then the next..."
"2421",2421,"They crawl and then wait"
"2422",2422,"Poised on their fingertips and toes."
"2423",2423,"There is no sound as they strike."
"2424",2424,"The samurai guards are garroted in an instant. Other Ninjas catch the"
"2425",2425,"samurai's weapons as they fall. No sound disturbs the peaceful night."
"2426",2426,"EXT.                  INN -- FRONT DOORWAY                                  NIGHT"
"2427",2427,"Silence."
"2428",2428,"Two samurai guards are in position."
"2429",2429,"One of them glances up at the stars."
"2430",2430,"A Ninja throwing star instantly slices into his jugular-- blood sprays -- the other"
"2431",2431,"guard turns - a series of Ninja slice into him..."
"2432",2432,"EXT.                    INN--WALLS                                  NIGHT"
"2433",2433,"Silence."
"2434",2434,"The Ninjas use mew claws to crawl up the walls like spiders."
"2435",2435,"EXT.               INN - ROOF                               NIGHT"
"2436",2436,"Silence."
"2437",2437,"A samurai guard stands at the edge of the roof. A Ninja silently moves"
"2438",2438,"toward him. Stops. Ten feet awa y."
"2439",2439,"He pulls out a shuriken -- a small needle-shaped projectile, dips it into a sack of"
"2440",2440,"poison. Places it carefully into the palm of his hand. And with the flick of his"
"2441",2441,"wrist--"
"2442",2442,"The needle flies -- stabbing into the samurai -- he crumples."
"2443",2443,"Other Ninjas immediately pour over the edge of the roof -- catching the samurai before he falls..."
"2444",2444,"INT.                          INN -- KATSUMOTO'S ROOM                         NIGHT"
"2445",2445,"Silence."
"2446",2446,"                                                                                                        "
"2447",2447,"Katsumoto cannot sleep. He stares out the window at a nightingale."
"2448",2448,"INT.                       INN--UJIO'S ROOM                   NIGHT"
"2449",2449,"Silence."
"2450",2450,"Ujio sits in his room. He is unblinking. Alert. Swords at the ready."
"2451",2451,"INT.                           INN - ALGREN'S ROOM                       NIGHT"
"2452",2452,"Silence."
"2453",2453,"Algren cannot sleep either. He sits leaning against a wall. Thinking."
"2454",2454,"INT.                       INN -- MAIN HALL                     NIGHT"
"2455",2455,"Silence."
"2456",2456,"Yoritomo drinks tea with Nakao, the huge martial arts master."
"2457",2457,"INT.                         OUTSIDE KATSUMOTO'S ROOM                         NIGHT"
"2458",2458,"A guard stands sentinel. Above his head, unbeknownst to him, two Ninjas descend on ropes."
"2459",2459,"One of them swings a long chain - to which I barbed-knife is attached."
"2460",2460,"As it lodges in the guard's chest, the second Ninja swings down just in time to catch the dead guard,"
"2461",2461,"silently, before his body hits the ground."
"2462",2462,"INT.                          INN -- KATSUMQTO'S ROOM                      NIGHT"
"2463",2463,"Silence."
"2464",2464,"Katsumoto lies in bed listening to the night bird. It stops singing. Katsumoto smiles sadly. He"
"2465",2465,"decides to give up on sleep, leans forward to rise."
"2466",2466,"This act saves his life."
"2467",2467,"For when the Ninjas come, they come all at once--"
"2468",2468,"A Ninja suddenly comes TEARING STRAIGHT THROUGH THE PAPER WALL, his sword"
"2469",2469,"slashing down .- just missing Katsumoto."
"2470",2470,"Katsumoto calls out an alarm, diving and rolling across the floor for his sword. He instantly"
"2471",2471,"kills one Ninja using his steel-tipped \""war fan\"" to slash his attackers throat. Another smashes"
"2472",2472,"in through the window."
"2473",2473,"INT.                  INN -- MAIN H ALL                      NIGHT"
"2474",2474,"Ninjas EXPLODE into the main hall. Samurai who come out of their rooms are cut down by a"
"2475",2475,"variety of weapons -- one takes a throwing star in the face, others are felled by the traditional"
"2476",2476,"ninja-to, short swords ideal for fighting in confined spaces, chain-knives, nun-chaka and others."
"2477",2477,"                                                                                                         "
"2478",2478,"More Ninjas drop from the rafters on ropes."
"2479",2479,"INT.                          INN -- ALGREN'S ROOM                              NIGHT"
"2480",2480,"A Ninja SMASHES through the paper wall -- Algren grabs the nearest object, a low tea table."
"2481",2481,"and swings it at his head. The Ninja dodges the blow and slices at Algren with short-sword."
"2482",2482,"Algren barely avoids the blow by ducking behind a post as the sword LODGES"
"2483",2483,"deep in the wood. Algren flings himself, bodily, at his attacker."
"2484",2484,"INT.                      INN-- MAIN HALL                           NIGHT"
"2485",2485,"Ninja throwing stars spin across the room, killing a samurai."
"2486",2486,"Yoritomo emerges from his room, readying his bow, but the dead samurai falls back"
"2487",2487,"blocking his wa y. From behind the rice wall, Yoritomo lets fly an arrow without even"
"2488",2488,"looking."
"2489",2489,"It passes THROUGH the wall, killing the Ninja on the opposite balcony."
"2490",2490,"INT.                         INN-- FIRST FLOOR                    NIGHT"
"2491",2491,"Ujio screams a war cry and begins to battle his way up the stairs. With breathtaking moves, he slashes"
"2492",2492,"hands and limbs, forcing the Ninja back."
"2493",2493,"Nakao fights his wa y up beside him, desperately trying to reach Katsumoto's room. Using"
"2494",2494,"only his bare hands he catches a Ninja's wrist and hurls him over the railing."
"2495",2495,"INT.                         INN -- ALGREN'S ROOM                      NIGHT"
"2496",2496,"Algren and the Ninja are in a death struggle, kneeing, gouging, butting. They awkwardly smash"
"2497",2497,"through a paper wall into the next room."
"2498",2498,"INT.                     INN -- KATSUMOTO'S ROOM                      NIGHT"
"2499",2499,"Katsumoto wields his long sword in one hand and his short sword in the other. It is the first time"
"2500",2500,"we have seen him in action and his movements are both beautiful and deadly."
"2501",2501,"But more Ninjas are pouring in through the window, threatening to overwhelm him."
"2502",2502,"INT.                            INN -- ALGREN'S ROOM                    NIGHT"
"2503",2503,"Rolling on the ground, Algren manages to grab a chopstick and STAB his adversary through the eye."
"2504",2504,"He picks up the fallen short sword and steps out into the hall."
"2505",2505,"ARROWS whiz past, thudding into the wall beside his head."
"2506",2506,"INT.                     INN-- KATSUMOTO'S ROOM                          NIGHT"
"2507",2507,"Katsumoto, breathing heavily, his kimono shredded and bloody, is fending off the Ninjas' increasingly"
"2508",2508,"savage attacks as Algren enters."
"2509",2509,"Algren SCREAMS, distracting them just long enough for Katsumoto to take advantage and kill one."
"2510",2510,"                                                                                                               "
"2511",2511,"Then, just as a Ninja it about to kill Algren, Katsumoto FLINGS his short sword ... it pin-wheels across the"
"2512",2512,"room, hitting Algren's attacker in the chest."
"2513",2513,"Without missing a beat, Algren pulls the short sword from the dying Ninja's chest and uses it to stab"
"2514",2514,"another Ninja who, thinking Algren defenseless, has launched an attack."
"2515",2515,"INT.                         INN -- MAIN HALL                       NIGHT"
"2516",2516,"Ujio and Nakao are back to back, a perfect fighting machine as they fight their wa y to"
"2517",2517,"Katsumoto's rescue. They battle Ninjas wielding lethal kusarigamas, the Ninjas swing chains,"
"2518",2518,"the attached blades slice the air--Nakao catches the chains and flinging the Ninja"
"2519",2519,"over the balcony."
"2520",2520,"INT.               YORITOMO'S ROOM                           NIGHT"
"2521",2521,"Yoritomo is pinned down. Darts and throwing stars shred the rice paper wall above him. He"
"2522",2522,"picks off another Ninja before changing his position."
"2523",2523,"INT.                   INN-- KATSUMOTO'S ROOM                          NIGHT"
"2524",2524,"The blazing sword battle continues."
"2525",2525,"Algren throws a beautiful painted standing-screen in front of an attacking Ninja,"
"2526",2526,"momentarily confusing him. Then he stabs THROUGH THE SCREEN -as a blood-"
"2527",2527,"stain SPREADS across the pastoral painting."
"2528",2528,"But another Ninja catches Algren off-guard and slices at him with his short sword. As"
"2529",2529,"Algren lifts his sword to parry the blow, HIS LITILE FINGER IS CHOPPED OFF."
"2530",2530,"He drops the sword, momentarily defenseless."
"2531",2531,"Across the hallway"
